id,name,country,time_zone,lat,lng
5018,Pouzauges,FR,Europe/Paris,46.783333,-0.833333
5019,Le Pouzin Centre,FR,Europe/Paris,44.75088212,4.747509956
5021,Aime-la-Plagne,FR,Europe/Paris,45.5544,6.648646
5022,Amiens,FR,Europe/Paris,49.890746,2.312592
5023,Lasseran,FR,Europe/Paris,43.583333,0.533333
5024,St-Jean-le-Comtal,FR,Europe/Paris,43.583333,0.516667
5025,Labejan,FR,Europe/Paris,43.540133,0.447204
5026,Miramont-d’Astarac,FR,Europe/Paris,43.532403,0.421288
5027,Joyeuse,FR,Europe/Paris,44.483333,4.233333
5028,Bourg-St-Maurice,FR,Europe/Paris,45.619036,6.771273
5029,Besançon,FR,Europe/Paris,47.23792,6.02432
5030,La Courtine,FR,Europe/Paris,45.7,2.266667
5031,Moutier-Rozeille,FR,Europe/Paris,45.916477,2.19157
5032,Langres,FR,Europe/Paris,47.866667,5.333333
5033,Langres la Maladière,FR,Europe/Paris,47.856151,5.332392
5034,Langres St-Gilles,FR,Europe/Paris,47.869428,5.325317
5035,Langres Bel Air,FR,Europe/Paris,47.852726,5.34859
5036,Langres Boulière,FR,Europe/Paris,47.845229,5.332931
5037,Les Cauquillous,FR,Europe/Paris,43.7340198,1.7546798
5038,Moûtiers—Salins,FR,Europe/Paris,45.486344,6.531425
5039,Annemasse,FR,Europe/Paris,46.199222,6.23652
5041,Mâcon,FR,Europe/Paris,46.3,4.833333
5042,Arras,FR,Europe/Paris,50.286673,2.781942
5043,Château-Renault,FR,Europe/Paris,47.583333,0.916667
5044,Château-Renault Place Jean Jaurès,FR,Europe/Paris,47.60715,0.926931
5045,Château-Renault Salle des Fêtes,FR,Europe/Paris,47.587131,0.908117
5046,La Valbonne,FR,Europe/Paris,45.849225,5.124911
5047,Aix-en-Provence Centre,FR,Europe/Paris,43.522912,5.445345
5048,Troyes,FR,Europe/Paris,48.296069,4.065281
5049,Montlouis,FR,Europe/Paris,47.3915307,0.8173987
5050,La Villeneuve-au-Chêne,FR,Europe/Paris,48.233333,4.383333
5053,St-André-les-Vergers Reine Blanche,FR,Europe/Paris,48.279174,4.046593
5054,Bazancourt,FR,Europe/Paris,49.361202,4.173887
5055,Rennes,FR,Europe/Paris,48.083333,-1.683333
5060,Rochefort,FR,Europe/Paris,45.947189,-0.963556
5063,Crancey RN,FR,Europe/Paris,48.516667,3.633333
5066,Montrabé Mairie,FR,Europe/Paris,43.65,1.516667
5067,Carignan Rue de la Paix,FR,Europe/Paris,49.633333,5.166667
5068,Bridore,FR,Europe/Paris,47.016667,1.083333
5069,Rodez,FR,Europe/Paris,44.362633,2.58056
5072,Barberey,FR,Europe/Paris,48.35,4.016667
5073,Barberey Centre Commercial,FR,Europe/Paris,48.333334,4.021872
5074,Ruffec (Indre),FR,Europe/Paris,46.633333,1.166667
5076,Carignan,FR,Europe/Paris,49.633333,5.166667
5077,We,FR,Europe/Paris,49.643081,5.147546
5079,Les Granges,FR,Europe/Paris,48.5,3.783333
5082,Ria,FR,Europe/Paris,42.6034078,2.3907488
5083,Azay-le-Rideau,FR,Europe/Paris,47.266667,0.466667
5084,Riom—Châtel-Guyon,FR,Europe/Paris,45.889965,3.120498
5085,La Rochelle,FR,Europe/Paris,46.15251603,-1.145517826
5086,La Rochelle Porte Dauphine,FR,Europe/Paris,46.16755,-1.1518412
5087,Rouilly—St-Loup,FR,Europe/Paris,48.266667,4.15
5088,Rouilly—St-Loup D21,FR,Europe/Paris,48.248036,4.166733
5089,Crancey,FR,Europe/Paris,48.516667,3.633333
5090,Rémilly,FR,Europe/Paris,49.0140249,6.3950968
5092,Romilly-sur-Seine,FR,Europe/Paris,48.483333,3.733333
5093,Romilly-sur-Seine Atelier SNCF,FR,Europe/Paris,48.511725,3.715727
5095,Romilly-sur-Seine Hôpital,FR,Europe/Paris,48.508049,3.696598
5096,Roanne,FR,Europe/Paris,46.039383,4.063207
5097,Rennes,FR,Europe/Paris,48.103517,-1.672744
5098,Remiremont,FR,Europe/Paris,48.016363,6.598855
5099,Roncenay,FR,Europe/Paris,48.2,4.05
5100,St-Sébastien-sur-Loire Frêne Rond,FR,Europe/Paris,47.1903914,-1.4957437
5102,Roocourt-la-Côte,FR,Europe/Paris,48.216667,5.15
5103,Rivedoux Jules Ferry,FR,Europe/Paris,46.158536,-1.270928
5105,Reipertswiller,FR,Europe/Paris,48.933333,7.466667
5106,Serrières,FR,Europe/Paris,45.316667,4.75
5107,Rosporden,FR,Europe/Paris,47.960273,-3.832763
5108,Rosières (Aube),FR,Europe/Paris,48.266667,4.066667
5110,Brion—Montréal-la-Cluse,FR,Europe/Paris,46.1757013,5.5585203
5111,Bruère-Allichamps,FR,Europe/Paris,46.770856,2.404362
5112,Rue,FR,Europe/Paris,50.27308,1.6757
5113,Ruoms,FR,Europe/Paris,44.45,4.35
5114,Dreux,FR,Europe/Paris,48.733333,1.366667
5115,Dreux,FR,Europe/Paris,48.7314561,1.3701604
5117,Villiers-le-Sec Mairie,FR,Europe/Paris,48.107507,5.063443
5118,Villiers-le-Sec la Poste,FR,Europe/Paris,48.104712,5.075453
5119,Rouvray,FR,Europe/Paris,47.416667,4.1
5120,La Croix-Blanche,FR,Europe/Paris,44.3,0.683333
5122,Royan,FR,Europe/Paris,45.625886,-1.016703
5125,Cerizay,FR,Europe/Paris,46.816667,-0.666667
5126,Sablé-sur-Sarthe,FR,Europe/Paris,47.8415934,-0.3419359
5129,St-Antoine-de-Ficalba,FR,Europe/Paris,44.333333,0.716667
5130,St-André-le-Gaz,FR,Europe/Paris,45.544518,5.524187
5131,Bar-sur-Aube Hôpital,FR,Europe/Paris,48.216667,4.716667
5132,Bar-sur-Aube,FR,Europe/Paris,48.216667,4.716667
5133,Bar-sur-Aube Piscine,FR,Europe/Paris,48.237267,4.696935
5134,Salbris,FR,Europe/Paris,47.42522,2.04778
5135,St-Amand-Longpré,FR,Europe/Paris,47.683333,1.016667
5136,St-Amand-Longpré,FR,Europe/Paris,47.69413,1.008203
5137,Sedan Place Calonne,FR,Europe/Paris,49.7,4.95
5138,St-Amour,FR,Europe/Paris,46.4338244,5.3341853
5141,St-Flour les Allées,FR,Europe/Paris,45.033835,3.084981
5142,Sarrebourg,FR,Europe/Paris,48.73808,7.05285
5144,St-Brieuc,FR,Europe/Paris,48.50758,-2.765
5145,Sous-le-Bois,FR,Europe/Paris,50.2655833,3.93961
5146,Sellières D475,FR,Europe/Paris,46.819758,5.537049
5147,Salies-de-Béarn Thermes,FR,Europe/Paris,43.474224,-0.924482
5148,Aubignas—Pignatelle,FR,Europe/Paris,44.563411,4.614828
5149,St-Clément-des-Baleines,FR,Europe/Paris,46.233333,-1.55
5150,St-Clément—Lagraulière,FR,Europe/Paris,45.333333,1.683333
5154,Bossancourt,FR,Europe/Paris,48.283333,4.6
5155,St-Césaire,FR,Europe/Paris,43.8133863,4.3276399
5156,St-Cyr-en-Val-la-Source,FR,Europe/Paris,47.8192,1.9476045
5158,Mauléon Office de Tourisme,FR,Europe/Paris,43.233333,-0.883333
5159,Mauléon Lycée,FR,Europe/Paris,43.233333,-0.883333
5162,St-Denis-près-Martel,FR,Europe/Paris,44.9459316,1.6663378
5163,Surdon,FR,Europe/Paris,48.6647685,0.1344097
5164,St-Dizier Hôpital,FR,Europe/Paris,48.65657,4.96873
5165,Sedan,FR,Europe/Paris,49.7,4.95
5166,Sedan,FR,Europe/Paris,49.695024,4.930373
5167,St-Dizier,FR,Europe/Paris,48.65,4.816667
5168,St-Hilaire-le-Château,FR,Europe/Paris,45.983333,1.9
5169,Seilhac,FR,Europe/Paris,45.366667,1.716667
5170,Reims Franchet d’Esperey,FR,Europe/Paris,49.2425356,4.013869
5171,Serqueux,FR,Europe/Paris,49.6315093,1.5395267
5172,Serres Place de la Liberté,FR,Europe/Paris,44.433333,5.716667
5173,St-Étienne-de-Boulogne,FR,Europe/Paris,44.7,4.466667
5174,Cesson-Sévigné,FR,Europe/Paris,48.11281,-1.60211
5176,St-Florentin HLM,FR,Europe/Paris,48,3.733333
5178,St-Georges-d’Aurac,FR,Europe/Paris,45.1605341,3.4947035
5179,St-Georges-d’Aurac,FR,Europe/Paris,45.15,3.533333
5180,St-Genis-Pouilly Centre,FR,Europe/Paris,46.24436945,6.02633357
5181,St-Germain-des-Fossés,FR,Europe/Paris,46.209185,3.430614
5182,St-Girons,FR,Europe/Paris,42.98629,1.14378
5183,St-Agne,FR,Europe/Paris,43.579674,1.450209
5184,St-Germain-au-Mont-d’Or,FR,Europe/Paris,45.888352,4.804265
5185,Segré,FR,Europe/Paris,47.7,-0.45
5186,Segré Centre,FR,Europe/Paris,47.68613468,-0.876288414
5187,Sogny-aux-Moulins,FR,Europe/Paris,48.9,4.4
5188,Auch le Seilhan,FR,Europe/Paris,43.661973,0.60163
5189,Sancerre,FR,Europe/Paris,47.333333,2.833333
5190,St-Hilaire-sous-Romilly,FR,Europe/Paris,48.51449358,3.666805029
5191,St-Hilaire-au-Temple,FR,Europe/Paris,49.05593,4.37967
5193,St-Florentin,FR,Europe/Paris,48,3.733333
5197,St-Jean-de-Losne,FR,Europe/Paris,47.0997302,5.2441226
5199,St-Just-en-Chaussée,FR,Europe/Paris,49.50364,2.42949
5200,St-Julien-les-Villas,FR,Europe/Paris,48.266667,4.1
5201,Marigny Centre,FR,Europe/Paris,49.09848698,-1.243042946
5202,Santenay-les-Bains,FR,Europe/Paris,46.9106752,4.7017523
5204,St-Léonard-de-Noblat,FR,Europe/Paris,45.833333,1.483333
5205,St-Léonard-de-Noblat Ville,FR,Europe/Paris,45.836275,1.49335
5206,St-Lô,FR,Europe/Paris,49.116975,-1.099525
5207,Sellières,FR,Europe/Paris,46.833333,5.566667
5208,St-Lary-Soulan,FR,Europe/Paris,42.817125,0.32238
5210,Senailly,FR,Europe/Paris,47.583333,4.266667
5211,St-Martin-de-Ré,FR,Europe/Paris,46.20563879,-1.364949346
5212,Ste-Marie-de-Ré,FR,Europe/Paris,46.15,-1.3
5216,Saverne,FR,Europe/Paris,48.7444606,7.3620802
5217,Steinbourg,FR,Europe/Paris,48.7635292,7.416299
5219,St-Nazaire,FR,Europe/Paris,47.286412,-2.211096
5221,Savenay,FR,Europe/Paris,47.35859,-1.950957
5222,Siorac-en-Périgord,FR,Europe/Paris,44.8197409,0.9844566
5223,Somain,FR,Europe/Paris,50.3557,3.27738
5224,Soncourt-sur-Marne,FR,Europe/Paris,48.25191,5.114934
5225,Souillac,FR,Europe/Paris,44.902127,1.466605
5227,Soyons,FR,Europe/Paris,44.897774,4.856089
5228,St-Pierre-d’Albigny,FR,Europe/Paris,45.557397,6.156151
5229,Ste-Pazanne Mairie,FR,Europe/Paris,47.1,-1.816667
5230,Ste-Pazanne,FR,Europe/Paris,47.1,-1.816667
5231,Ste-Pazanne,FR,Europe/Paris,47.1055419,-1.8138744
5232,St-Pol-sur-Ternoise,FR,Europe/Paris,50.37913,2.33939
5234,Serquigny,FR,Europe/Paris,49.1074117,0.7189895
5235,Sarralbe,FR,Europe/Paris,49.0009161,7.0367713
5236,Ars-en-Ré,FR,Europe/Paris,46.216667,-1.516667
5237,Surins,FR,Europe/Paris,46.836514,1.556805
5238,St-Roch,FR,Europe/Paris,49.8933575,2.2837132
5239,Serres,FR,Europe/Paris,44.433333,5.716667
5241,St-Savin,FR,Europe/Paris,46.566667,0.866667
5243,St-Sulpice-Laurière,FR,Europe/Paris,46.0469183,1.4762218
5244,St-Sulpice,FR,Europe/Paris,43.775073,1.680702
5245,St-André (Nord),FR,Europe/Paris,50.6544842,3.0475916
5246,Ste-Gemme,FR,Europe/Paris,46.9,-0.283333
5247,Bâle St-Jean,CH,Europe/Zurich,47.570213,7.571982
5250,St-Satur Place du Marché,FR,Europe/Paris,47.333333,2.85
5251,Sauveterre-de-Béarn,FR,Europe/Paris,43.4,-0.933333
5254,Séverac-le-Château,FR,Europe/Paris,44.3246516,3.0569451
5256,St-Valéry-en-Caux,FR,Europe/Paris,49.8,1.316667
5257,Les Forges-de-Clairvaux,FR,Europe/Paris,48.164104,4.790009
5258,Schweighouse-sur-Moder,FR,Europe/Paris,48.8286765,7.7425635
5259,Buswiller,FR,Europe/Paris,48.819637,7.55868
5260,Strasbourg,FR,Europe/Paris,48.58333,7.74593
5261,Cussy-les-Forges,FR,Europe/Paris,47.466667,4.033333
5263,Saincaize,FR,Europe/Paris,46.9314165,3.0718704
5266,Gan,FR,Europe/Paris,43.2335932,-0.391462
5267,St-Cyprien Arènes,FR,Europe/Paris,43.593438,1.417986
5268,Tassin,FR,Europe/Paris,45.76151,4.75857
5270,Montaulin Vallée Verte,FR,Europe/Paris,48.25,4.2
5272,Troyes Boulevard du 14 Juillet,FR,Europe/Paris,48.264315,4.106146
5273,Bitche,FR,Europe/Paris,49.05,7.433333
5274,Château-Gontier,FR,Europe/Paris,47.85,-0.95
5275,Château-Gontier Centre,FR,Europe/Paris,47.829462,-0.705833
5276,Tarascon-sur-Rhône,FR,Europe/Paris,43.801331,4.657206
5279,Latour-de-Carol – Enveitg,FR,Europe/Paris,42.4590464,1.9045027
5280,Bouziès,FR,Europe/Paris,44.483333,1.633333
5281,Neuillé-Pont-Pierre,FR,Europe/Paris,47.55,0.55
5282,Terrasson,FR,Europe/Paris,45.1357901,1.3004219
5283,Tessonnières,FR,Europe/Paris,43.9284209,1.9369531
5288,Tergnier,FR,Europe/Paris,49.6591862,3.2972491
5289,Artigues (Lot-et-Garonne),FR,Europe/Paris,44.252843,0.69109
5291,Thiers Mairie,FR,Europe/Paris,45.856465,3.54441
5292,Thiers le Moutier,FR,Europe/Paris,45.847547,3.507312
5293,Thiers Lycée,FR,Europe/Paris,45.885716,3.529299
5294,Thésée,FR,Europe/Paris,47.322271,1.3120568
5295,Thiers,FR,Europe/Paris,45.8610502,3.5431798
5297,Thoiry Mairie,FR,Europe/Paris,46.230758,5.980352
5298,Haute-Picardie TGV,FR,Europe/Paris,49.861154,2.83233
5299,Thouars,FR,Europe/Paris,46.9852442,-0.2097941
5304,Toulon,FR,Europe/Paris,43.12837,5.929293
5306,Toulouse,FR,Europe/Paris,43.60446386,1.444004774
5307,Toulouse St-Michel,FR,Europe/Paris,43.58609527,1.447121501
5308,Toulouse Langlade,FR,Europe/Paris,43.572045,1.44302
5310,Toulouse Croix de Pierre,FR,Europe/Paris,43.58528705,1.428254843
5311,Toulouse Matabiau,FR,Europe/Paris,43.611206,1.453616
5312,Toulouse Jeanne d’Arc,FR,Europe/Paris,43.621522,1.465951
5313,Toulouse Bellevue,FR,Europe/Paris,43.604496,1.461502
5314,Troyes St-Martin Delaunay,FR,Europe/Paris,48.311787,4.047959
5315,Le Perrier,FR,Europe/Paris,46.816667,-2
5316,Le Cheminot,FR,Europe/Paris,48.146269,4.006564
5317,Nantes,FR,Europe/Paris,47.217251,-1.553364
5318,Nantes Centre,FR,Europe/Paris,47.216317,-1.548329
5320,La Trinité-sur-Mer,FR,Europe/Paris,47.58845936,-3.028331995
5321,Trannes,FR,Europe/Paris,48.300209,4.586736
5322,Toul,FR,Europe/Paris,48.679018,5.880615
5323,Tournon Centre,FR,Europe/Paris,45.061773,4.833212
5324,Chatonrupt,FR,Europe/Paris,48.483333,5.116667
5326,Troyes Quennedey,FR,Europe/Paris,48.262841,4.126821
5327,Trébeurden,FR,Europe/Paris,48.76947744,-3.565047383
5328,Trouville—Deauville,FR,Europe/Paris,49.360005,0.084167
5329,Trégastel,FR,Europe/Paris,48.82270294,-3.509364724
5330,Le Tranger,FR,Europe/Paris,46.95,1.233333
5331,Traou-Nez,FR,Europe/Paris,48.7485663,-3.1348766
5333,Toutry,FR,Europe/Paris,47.503253,4.115225
5334,Troyes Delestraint Belgique,FR,Europe/Paris,48.28836877,4.073926806
5335,Genève,CH,Europe/Zurich,46.208942,6.145262
5336,Genève Cornavin,CH,Europe/Zurich,46.210208,6.142428
5339,La Tuque,FR,Europe/Paris,44.139966,0.656392
5341,Troyes Victor Hugo,FR,Europe/Paris,48.281449,4.079628
5344,Cirfontaines-en-Azois,FR,Europe/Paris,48.116667,4.866667
5345,Foulain RN19,FR,Europe/Paris,48.03849929,5.213447213
5346,Vesaignes-sur-Marne RN19,FR,Europe/Paris,47.99756,5.258734
5347,Rolampont Mairie,FR,Europe/Paris,47.95,5.266667
5348,Humes RN19,FR,Europe/Paris,47.9,5.283333
5349,Pierre-Buffière,FR,Europe/Paris,45.7,1.35
5350,Baziège Village,FR,Europe/Paris,43.45,1.616667
5351,La Trivalle,FR,Europe/Paris,44.339023,3.008959
5354,St-Girons Capots,FR,Europe/Paris,42.98394202,1.142642498
5355,Daudes,FR,Europe/Paris,48.25,4.183333
5356,Mazamet Avenue de Toulouse,FR,Europe/Paris,43.5,2.4
5357,Toulouse Gare Routière,FR,Europe/Paris,43.612586,1.453133
5358,Balma-Gramont,FR,Europe/Paris,43.628569,1.482024
5359,Beaupuy Mairie,FR,Europe/Paris,43.65,1.55
5360,Beaupuy Clinique,FR,Europe/Paris,43.65,1.55
5361,Lavalette Mairie,FR,Europe/Paris,43.633333,1.6
5362,Verfeil—Enlance,FR,Europe/Paris,43.652184,1.640935
5363,Verfeil,FR,Europe/Paris,43.657991,1.665853
5364,Teulat,FR,Europe/Paris,43.636048,1.697819
5365,Bourg-St-Bernard,FR,Europe/Paris,43.6,1.733333
5366,Saussens Mairie,FR,Europe/Paris,43.583333,1.716667
5367,Francarville le Moulin,FR,Europe/Paris,43.6,1.75
5368,Vendine—Les-Quatre-Coins,FR,Europe/Paris,43.598932,1.786273
5369,Loubens-Lauragais,FR,Europe/Paris,43.583333,1.783333
5370,Maurens-Scopont,FR,Europe/Paris,43.6,1.816667
5371,Cambon-lès-Lavaur,FR,Europe/Paris,43.583333,1.866667
5372,Cadix—Cuq-Toulzat,FR,Europe/Paris,43.566948,1.881217
5373,Puylaurens Halle,FR,Europe/Paris,43.566667,2.016667
5374,St-Germain,FR,Europe/Paris,43.566667,2.083333
5375,Soual Église,FR,Europe/Paris,43.55421,2.11535
5376,Saix,FR,Europe/Paris,43.586464,2.17627
5377,Castres Gare Routière,FR,Europe/Paris,43.6,2.25
5378,Lagarrigue la Vitarelle,FR,Europe/Paris,43.581286,2.276149
5379,Caucalières,FR,Europe/Paris,43.516667,2.316667
5380,St-Alby Centre,FR,Europe/Paris,43.513211,2.340961
5381,Rodez Centre,FR,Europe/Paris,44.354235,2.577667
5382,Cayzac,FR,Europe/Paris,43.876932,2.657696
5383,Millau Gare Routière,FR,Europe/Paris,44.1,3.083333
5384,Limite Tarn D999,FR,Europe/Paris,43.869103,2.561152
5385,Lauras,FR,Europe/Paris,43.976712,2.960336
5386,Vabres-l’Abbaye,FR,Europe/Paris,43.9449,2.843539
5387,Moulin-Neuf,FR,Europe/Paris,43.90817,2.826855
5388,St-Jean Parking,FR,Europe/Paris,43.95,2.983333
5389,St-Sernin-sur-Rance,FR,Europe/Paris,43.883333,2.6
5390,Alban,FR,Europe/Paris,43.9,2.466667
5391,Le Fraysse,FR,Europe/Paris,43.9,2.416667
5392,Villefranche d’Albigeois,FR,Europe/Paris,43.897805,2.33697
5393,Foncouverte,FR,Europe/Paris,43.915712,2.290415
5394,Cunac—Lanel,FR,Europe/Paris,43.929852,2.221315
5396,Carcassonne Pont d’Artigues,FR,Europe/Paris,43.21800761,2.344899774
5397,Pezens,FR,Europe/Paris,43.25,2.283333
5398,Alzonne,FR,Europe/Paris,43.266667,2.183333
5399,Montplaisir-La Leude,FR,Europe/Paris,43.236783,2.155766
5400,Villepinte,FR,Europe/Paris,43.266547,2.093165
5401,Castelnaudary Lapasset,FR,Europe/Paris,43.316667,1.95
5402,Ricaud,FR,Europe/Paris,43.35,1.9
5403,Labastide-d’Anjou Poste,FR,Europe/Paris,43.345346,1.847427
5405,Montferrand,FR,Europe/Paris,43.366667,1.816667
5406,St-Brice,FR,Europe/Paris,43.388998,1.751673
5407,Renneville,FR,Europe/Paris,43.38003709,1.7230618
5408,Villefranche-de-Lauragais Église,FR,Europe/Paris,43.398931,1.70475
5409,Villefranche-de-Lauragais Collège,FR,Europe/Paris,43.409565,1.699554
5410,St-Rome,FR,Europe/Paris,43.42195173,1.684513092
5411,Villenouvelle Vieille Halle,FR,Europe/Paris,43.440218,1.651686
5412,Rivières,FR,Europe/Paris,43.916667,1.966667
5413,Ayguesvives—Ticaille,FR,Europe/Paris,43.44972,1.60274
5414,Montgiscard D6113,FR,Europe/Paris,43.45,1.583333
5415,Donneville Mairie,FR,Europe/Paris,43.466667,1.55
5416,Deyme,FR,Europe/Paris,43.483333,1.533333
5417,Pompertuzat,FR,Europe/Paris,43.5,1.516667
5418,Pechabou,FR,Europe/Paris,43.5,1.5
5419,Castanet-Tolosan Église,FR,Europe/Paris,43.516667,1.5
5420,Auzeville-Tolosane,FR,Europe/Paris,43.531737,1.481772
5421,Ramonville Mairie,FR,Europe/Paris,43.541841,1.472513
5422,Graulhet Place Jourdain,FR,Europe/Paris,43.582419,1.823291
5423,Briatexte,FR,Europe/Paris,43.579443,1.850636
5424,St-Gauzens,FR,Europe/Paris,43.733333,1.916667
5425,St-Sernin-lès-Lavaure,FR,Europe/Paris,43.55,1.966667
5427,Lavaur Tribunal,FR,Europe/Paris,43.7,1.816667
5428,Le Ramel,FR,Europe/Paris,43.662737,1.698925
5429,Verfeil—Fenouille,FR,Europe/Paris,43.656813,1.669162
5430,Gaillac Place de la Libération,FR,Europe/Paris,43.9,1.916667
5431,Lisle-sur-Tarn Place Paul Saissac,FR,Europe/Paris,43.85,1.8
5432,Quimper,FR,Europe/Paris,47.994455,-4.092103
5433,Rabastens-de-Bigorre Centre,FR,Europe/Paris,43.81944897,1.73043251
5434,St-Sulpice Gare Routière,FR,Europe/Paris,43.783333,1.7
5435,L’Huis-Renaud,FR,Europe/Paris,47.186284,4.2782
5436,Buzet,FR,Europe/Paris,43.783333,1.65
5437,Croix-de-Pradel,FR,Europe/Paris,43.884213,2.518453
5438,Gemil Mairie,FR,Europe/Paris,43.733333,1.6
5439,Croix-Blanche,FR,Europe/Paris,43.896951,2.395256
5440,Baraque-de-Giret,FR,Europe/Paris,44.318006,2.337465
5441,Baraque-Lortal,FR,Europe/Paris,44.30934,2.128348
5442,Gages le Pont RN88,FR,Europe/Paris,44.394441,2.712072
5443,Séverac-le-Château Mairie,FR,Europe/Paris,44.316667,3.066667
5447,Ibos,FR,Europe/Paris,43.233333,0
5448,Ger,FR,Europe/Paris,43.25228,-0.05244
5449,Luquet,FR,Europe/Paris,43.266667,-0.116667
5450,Haut-d’Espoey,FR,Europe/Paris,43.246393,-0.143998
5451,Soumoulou Mairie,FR,Europe/Paris,43.263976,-0.190121
5452,Nousty,FR,Europe/Paris,43.266667,-0.216667
5453,Artigueloutan,FR,Europe/Paris,43.266667,-0.25
5454,Ousse,FR,Europe/Paris,43.283333,-0.266667
5455,Idron RN,FR,Europe/Paris,43.283333,-0.316667
5456,Pau Université,FR,Europe/Paris,43.3,-0.366667
5457,Larrazet Centre,FR,Europe/Paris,43.933333,1.083333
5458,St-Sardos Centre,FR,Europe/Paris,43.9,1.133333
5459,Mas-Grenier,FR,Europe/Paris,43.9,1.2
5460,Verdun-sur-Garonne,FR,Europe/Paris,43.851511,1.231989
5461,Grenade Mairie,FR,Europe/Paris,43.766667,1.283333
5462,Seilh Centre,FR,Europe/Paris,43.7,1.35
5463,Beauzelle,FR,Europe/Paris,43.66025007,1.369385719
5464,Pavie,FR,Europe/Paris,43.610434,0.590917468
5465,Auterive (Gers),FR,Europe/Paris,43.35,1.483333
5466,Boucagnères—La Boubée,FR,Europe/Paris,43.545266,0.609297
5467,Orbessan,FR,Europe/Paris,43.533333,0.6
5468,Sansan,FR,Europe/Paris,43.533333,0.616667
5469,Ornezan,FR,Europe/Paris,43.516667,0.6
5470,Seissan Halle,FR,Europe/Paris,43.5,0.6
5471,Labarthe,FR,Europe/Paris,43.474598,0.58116
5472,Masseube Place Dasté,FR,Europe/Paris,43.433333,0.583333
5473,Panassac,FR,Europe/Paris,43.383333,0.566667
5474,Chelan,FR,Europe/Paris,43.34512768,0.544445515
5475,Castelnau-Magnoac,FR,Europe/Paris,43.29442241,0.50549984
5476,Cizos—Claret,FR,Europe/Paris,43.270556,0.502344
5477,Monléon-Magnoac,FR,Europe/Paris,43.25,0.533333
5478,Gaussan,FR,Europe/Paris,43.233333,0.483333
5479,Monlong Église,FR,Europe/Paris,43.20678678,0.465438366
5480,Tajan—Couterou,FR,Europe/Paris,43.18754,0.448202
5481,Réjaumont,FR,Europe/Paris,43.15,0.45
5482,Uglas—Lias,FR,Europe/Paris,43.144257,0.428722
5483,Aiguefonde,FR,Europe/Paris,43.49393863,2.317825556
5485,Mazamet la Richarde,FR,Europe/Paris,43.5,2.4
5486,St-Amans—Moulin-Lautier,FR,Europe/Paris,43.48511,2.454729
5487,Salies-du-Salat Pont des Sceautres,FR,Europe/Paris,43.103851,0.962331
5488,Montsaunes Église,FR,Europe/Paris,43.116667,0.933333
5489,St-Martory Centre,FR,Europe/Paris,43.15,0.933333
5491,St-Élix,FR,Europe/Paris,43.483333,0.766667
5492,Noé,FR,Europe/Paris,43.35452099,1.274376512
5493,Muret Niel,FR,Europe/Paris,43.476661,1.34066
5494,Muret Mermoz,FR,Europe/Paris,43.484751,1.345568
5495,Roques,FR,Europe/Paris,43.5105,1.3769
5496,Riols—Condades,FR,Europe/Paris,43.46582,2.817893
5499,Vergoignan,FR,Europe/Paris,43.714461,-0.212873
5500,Luppe-Violles,FR,Europe/Paris,43.733333,-0.133333
5501,Lanne-Soubiran,FR,Europe/Paris,43.733333,-0.1
5502,Nogaro Hôpital,FR,Europe/Paris,43.766667,-0.033333
5503,Ste-Christie-d’Armagnac,FR,Europe/Paris,43.7842,-0.0086
5504,Manciet Centre,FR,Europe/Paris,43.816667,0.05
5505,Espas,FR,Europe/Paris,43.766667,0.066667
5506,Demu,FR,Europe/Paris,43.75,0.166667
5507,Lannepax,FR,Europe/Paris,43.8,0.233333
5508,Vic-Fézensac Mairie,FR,Europe/Paris,43.758895,0.29988
5509,St-Jean-Poutge,FR,Europe/Paris,43.733333,0.383333
5510,Biran,FR,Europe/Paris,43.7,0.416667
5511,Ordan-Larroque,FR,Europe/Paris,43.7,0.483333
5512,Pardailhan—Rodomouls,FR,Europe/Paris,43.466512,2.871217
5514,Babeau-Bouldoux,FR,Europe/Paris,43.43588307,2.909601331
5515,St-Chinian Esplanade,FR,Europe/Paris,43.416667,2.95
5516,Cebazan,FR,Europe/Paris,43.4,2.983333
5517,Creissan,FR,Europe/Paris,43.366667,3.016667
5518,Puisserguier,FR,Europe/Paris,43.36306655,3.035402298
5519,Capestang Village,FR,Europe/Paris,43.333333,3.033333
5520,Poilhes,FR,Europe/Paris,43.316667,3.083333
5521,Montady,FR,Europe/Paris,43.333333,3.116667
5522,Béziers Gare Routière,FR,Europe/Paris,43.316667,3.466667
5523,Sauvian Centre,FR,Europe/Paris,43.284516,3.394866
5524,Sérignan Centre,FR,Europe/Paris,43.283333,3.283333
5526,Aucamville,FR,Europe/Paris,43.666667,1.433333
5527,Fenouillet,FR,Europe/Paris,43.68399628,1.401743889
5528,St-Alban RN 20,FR,Europe/Paris,43.7,1.416667
5529,Lespinasse,FR,Europe/Paris,43.716667,1.383333
5530,St-Rustice Village,FR,Europe/Paris,43.798735,1.327104
5531,Pompignan,FR,Europe/Paris,43.816667,1.3
5532,Canals Église,FR,Europe/Paris,43.850477,1.295831
5533,Campsas Centre,FR,Europe/Paris,43.9,1.316667
5534,Baraqueville le Lac,FR,Europe/Paris,44.277905,2.434431
5535,Baraque-de-Cussan,FR,Europe/Paris,44.303201,2.395499
